rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/explained_variance,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss,train/learning_rate,train/value_loss,train/std,train/approx_kl
1000.0,1277.01484244,81,44,720896,8846,0.8880279064178467,0.3161798007246377,0.2,0.011755563770893259,-0.00559793459251523,1472,3.7500724343286045,0.0003,0.0030863246057128563,0.1778772473335266,0.03653756
1000.0,1282.06823336,83,45,737280,8833,0.8910416960716248,0.37445396505376344,0.2,-0.006827417068437116,-0.026457317173480988,1477,3.7589364923456663,0.0003,0.0017657948300696402,0.17770524322986603,0.034778953
1000.0,1284.44357239,85,46,753664,8810,0.8622487783432007,0.3912744017632242,0.2,-0.011341240520938593,-0.021019890904426575,1484,3.7677799790572157,0.0003,0.002070780941730914,0.17766337096691132,0.039159197
1000.0,1284.77251906,87,47,770048,8817,0.8618108034133911,0.3630777994791667,0.2,0.002575145961600356,0.0004631092888303101,1487,3.7847817999621234,0.0003,0.002311812842890504,0.1773185133934021,0.031870667
1000.0,1288.6014925700001,88,48,786432,8839,0.868868887424469,0.312890625,0.2,0.011044317088089884,0.02282829023897648,1488,3.7911646246910093,0.0003,0.003005553302743162,0.177301287651062,0.022676187
1000.0,1291.32855128,90,49,802816,8841,0.8855640292167664,0.38545646834061137,0.2,-0.0034764230649869513,-0.02739788591861725,1492,3.790186218819764,0.0003,0.0026571928263198603,0.17736442387104034,0.03436106
1000.0,1285.13699846,92,50,819200,8856,0.8641923069953918,0.33028846153846153,0.2,0.003234789248269338,-0.0021118377335369587,1495,3.785305162576529,0.0003,0.0032969378812525135,0.17742055654525757,0.04565993
1000.0,1276.89211539,94,51,835584,8861,0.8226619362831116,0.3337697458791209,0.2,0.0020014201853792747,-0.001766654895618558,1498,3.7751702476333784,0.0003,0.004107571535764242,0.1775207668542862,0.029335156
1000.0,1272.81901742,96,52,851968,8867,0.6980108618736267,0.3551358309659091,0.2,0.0030632327450968496,-0.004984940402209759,1501,3.769778135147962,0.0003,0.004679225463240238,0.1776861697435379,0.030801872
1000.0,1267.53296213,98,53,868352,8854,0.8693050146102905,0.364453125,0.2,-0.007896147647331798,-0.02841886691749096,1506,3.765578696804662,0.0003,0.003194794636369953,0.17764224112033844,0.032775912
1000.0,1254.67623782,100,54,884736,8843,0.8581225275993347,0.3675299310064935,0.2,-0.007841993528478718,-0.020116718485951424,1511,3.775525094626786,0.0003,0.003476433421926597,0.17741191387176514,0.032593455
1000.0,1253.1032908199998,101,55,901120,8836,0.8131433725357056,0.3487253289473684,0.2,-0.005061066474994285,-0.018525591120123863,1516,3.7883216029719304,0.0003,0.004503182699217608,0.17729122936725616,0.02959863
1000.0,1255.67959352,103,56,917504,8825,0.8830153346061707,0.36255930280528054,0.2,-0.006302588113672761,-0.01382497139275074,1521,3.7977022361440627,0.0003,0.0025525560411209665,0.17715062201023102,0.03326063
1000.0,1266.50565304,106,57,933888,8808,0.8358893394470215,0.3762346730245232,0.2,-0.007441990980269433,-0.026596536859869957,1527,3.8258211762119054,0.0003,0.0033553884686947843,0.17655609548091888,0.03424025
1000.0,1267.5080640600002,108,58,950272,8789,0.8869824409484863,0.3753615038560411,0.2,-0.008669083647113916,-0.02522600255906582,1534,3.839080892062739,0.0003,0.002039757309119986,0.1766052097082138,0.041173726
1000.0,1279.74511239,110,59,966656,8784,0.8790414333343506,0.35575727982954547,0.2,0.0007085486034735699,-0.012832334265112877,1537,3.841696867888624,0.0003,0.002065658097721594,0.17638039588928223,0.029624091
1000.0,1287.5257655300002,111,60,983040,8790,0.9057382345199585,0.3543467420212766,0.2,0.0010306848234130426,-0.008226925507187843,1540,3.8566206034193646,0.0003,0.0016579531177140258,0.17615865170955658,0.033020396
1000.0,1295.81494476,113,61,999424,8807,0.8999390006065369,0.33447265625,0.2,0.01302636154650827,0.05283172428607941,1541,3.8616460785269737,0.0003,0.0022160405314934906,0.17617522180080414,0.0259281
1000.0,1294.0230927100001,115,62,1015808,8809,0.902226984500885,0.3584929435483871,0.2,-0.0018271922395663328,-0.01933641918003559,1545,3.855703173694523,0.0003,0.002639384630183402,0.17631904780864716,0.030572748
1000.0,1299.2205995900001,117,63,1032192,8820,0.9026751518249512,0.3596135496183206,0.2,0.005032075896062924,-0.013802928850054741,1548,3.855574842627722,0.0003,0.0024054921303257233,0.17620901763439178,0.04310364
1000.0,1301.8487983100001,118,64,1048576,8822,0.8969075083732605,0.3507238700564972,0.2,-0.0008502654931218611,0.01675744168460369,1551,3.8731984553364036,0.0003,0.0024747922871851146,0.17580437660217285,0.035877433
1000.0,1300.59946899,120,65,1064960,8829,0.8936429619789124,0.35754504504504503,0.2,0.006236724849152673,-0.007461318280547857,1553,3.885349819252083,0.0003,0.0017365666246880686,0.17581479251384735,0.030859305
1000.0,1295.88940878,122,66,1081344,8845,0.8960057497024536,0.32315848214285714,0.2,0.016195244754531553,-0.005464940331876278,1555,3.893470059122358,0.0003,0.002320307321913008,0.17549121379852295,0.040187776
1000.0,1290.1492341799997,124,67,1097728,8845,0.9058731198310852,0.3712376644736842,0.2,-0.0015097773891236438,-0.01461134385317564,1558,3.9089920169428773,0.0003,0.0030044326227844547,0.17540647089481354,0.032290824
1000.0,1291.25441823,125,68,1114112,8856,0.8749161958694458,0.3370590965346535,0.2,0.009808862595680621,0.01176433265209198,1560,3.9135436161909953,0.0003,0.00433009458788772,0.1752515286207199,0.03144479
