rollout/ep_rew_mean,time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/approx_kl,train/std,train/learning_rate
293.76026722,39,6849,93,1000.0,638976,0.001491924853235105,-0.024662958500266542,-0.00893974881619215,0.335595703125,380,-0.02800445444881916,0.9629788398742676,0.2,0.029999156,0.2464522123336792,0.0003
298.94602810000004,40,6847,95,1000.0,655360,0.0015646649680093106,-0.023168599459313554,0.12175807957537473,0.333160400390625,390,-0.03169294074177742,0.9475807547569275,0.2,0.030364119,0.24385564029216766,0.0003
304.06360156999995,41,6848,98,1000.0,671744,0.0018350416179028278,-0.02374834770563285,0.26866560672159606,0.33329193163751986,400,-0.03703213110566139,0.9631413817405701,0.2,0.031040603,0.2411915510892868,0.0003
310.58879395,42,6846,100,1000.0,688128,0.00161793388915612,-0.025089387177285972,0.40348253794945776,0.34305419921875,410,-0.030528347939252853,0.961042582988739,0.2,0.03267001,0.2384488731622696,0.0003
315.48975420000005,43,6862,102,1000.0,704512,0.0018611675622787415,-0.019141599400421396,0.5347595449610404,0.3400317970459519,418,-0.030417677015066147,0.9582430720329285,0.2,0.029829383,0.23598821461200714,0.0003
318.27141581999996,44,6861,105,1000.0,720896,0.0017112974457631936,-0.023827016160066706,0.6834266220219434,0.35128173828125,428,-0.0367513969540596,0.9665056467056274,0.2,0.034313366,0.2332400530576706,0.0003
321.3425592,45,6895,106,1000.0,737280,0.0028325795476951848,-0.011361854376388699,0.7869050814880161,0.31832861712598426,432,-0.02059517428278923,0.9563034772872925,0.2,0.030075587,0.2312709093093872,0.0003
326.9160357,46,6898,109,1000.0,753664,0.0016499509245057858,-0.023291919432122023,0.9354890895792621,0.3438239565404475,442,-0.04798054322600365,0.9668225049972534,0.2,0.036665462,0.2286924570798874,0.0003
333.44267586,47,6914,111,1000.0,770048,0.0014222218732835208,-0.01792743081609565,1.0661171063881696,0.34747107787810383,449,-0.033491674810647964,0.9427751898765564,0.2,0.03425209,0.22638897597789764,0.0003
338.21798949000004,48,6943,113,1000.0,786432,0.0016859529981181234,-0.011416306400059403,1.177832472157645,0.30786986451048953,454,-0.03676307201385498,0.9579569101333618,0.2,0.027699422,0.22433753311634064,0.0003
340.89172252,49,6984,114,1000.0,802816,0.0027916003193678264,-0.004416643466828461,1.2431194477511527,0.29584703947368424,457,-0.033320892602205276,0.9679602384567261,0.2,0.033161145,0.22363869845867157,0.0003
346.39735634,50,7007,116,1000.0,819200,0.0012448541538984256,-0.01436631390723368,1.351157338819771,0.33287091121495327,463,-0.04307183250784874,0.9459044337272644,0.2,0.045173008,0.22121910750865936,0.0003
353.21807536,51,7022,118,1000.0,835584,0.0018199779730141861,-0.016485989519091762,1.4691098074164826,0.3362576844262295,470,-0.031054789200425148,0.9527244567871094,0.2,0.033155553,0.21925783157348633,0.0003
355.76806560999995,52,7041,120,1000.0,851968,0.0017347476139380972,-0.01594336248797782,1.583699223638951,0.32926993534482757,476,-0.027790667489171028,0.9672812223434448,0.2,0.03265162,0.21703414618968964,0.0003
360.56397240999996,53,7065,122,1000.0,868352,0.0015148389946991836,-0.012610027531891289,1.726029427306166,0.3265448017799353,481,-0.025141162797808647,0.9624385237693787,0.2,0.03125345,0.2149018794298172,0.0003
365.07956648999993,54,7077,125,1000.0,884736,0.0012048455238303037,-0.016497954083946036,1.8697599639653617,0.3472291429384966,488,-0.040687382221221924,0.9688442349433899,0.2,0.034398746,0.2123228907585144,0.0003
371.67690794999993,55,7096,126,1000.0,901120,0.00149774358116938,-0.011379071212901328,1.9905374367539728,0.34093217879256965,494,-0.031728345900774,0.9299681782722473,0.2,0.044125333,0.21012519299983978,0.0003
375.05684307999996,56,7123,128,1000.0,917504,0.002151894765959766,-0.007063821152163048,2.0840733132810674,0.34381677350427353,498,-0.014166238717734814,0.9582400918006897,0.2,0.031112906,0.2090003341436386,0.0003
380.89891945000005,57,7134,130,1000.0,933888,0.0011668938858129866,-0.016758426145454985,2.1873015680430847,0.3551118827160494,505,-0.026200225576758385,0.967926025390625,0.2,0.035154086,0.20741339027881622,0.0003
386.56146385999995,58,7163,132,1000.0,950272,0.001546620979111214,-0.005720464302776534,2.2508039031523825,0.32182803961748635,508,-0.026591775938868523,0.969169020652771,0.2,0.028888846,0.20643335580825806,0.0003
390.25886223000003,59,7187,134,1000.0,966656,0.0012629692294817882,-0.007881225614920839,2.343809539705863,0.33311040856031127,513,-0.01802297867834568,0.9669989943504333,0.2,0.052814923,0.20444858074188232,0.0003
395.84467101,60,7210,136,1000.0,983040,0.002010303910356015,-0.006658739101220953,2.406992683004826,0.3478224734042553,517,-0.026890279725193977,0.9639456272125244,0.2,0.03191466,0.20389990508556366,0.0003
400.44628652999995,61,7232,138,1000.0,999424,0.0009932029897068136,-0.004413110759759427,2.4823169640774996,0.3462558962264151,521,-0.0200328528881073,0.9374478459358215,0.2,0.0331031,0.20249056816101074,0.0003
403.50443865999995,62,7244,140,1000.0,1015808,0.001032651717321062,-0.014557865908200556,2.5794156789779663,0.3536444024725275,527,-0.03670824319124222,0.9721649885177612,0.2,0.032692373,0.20071156322956085,0.0003
407.3462564899999,63,7269,141,1000.0,1032192,0.002037910265611125,-0.004245877924936208,2.6473125268144218,0.3216145833333333,530,-0.01621842570602894,0.9678907990455627,0.2,0.030437706,0.20003433525562286,0.0003
409.2443280000001,64,7298,143,1000.0,1048576,0.0016099958031330832,0.0034139015031262087,2.684703771884625,0.31126802884615384,533,-0.016871847212314606,0.975524365901947,0.2,0.042078942,0.19944356381893158,0.0003
412.68367253,65,7325,145,1000.0,1064960,0.0014692164493281758,-0.0021307671441918056,2.736821058319836,0.3573266006097561,536,-0.022413870319724083,0.9701898694038391,0.2,0.030668369,0.19838003814220428,0.0003
414.2257263300001,66,7349,147,1000.0,1081344,0.001481047652350502,-0.00409879704206688,2.8067368552171064,0.34090124309392267,539,-0.013915575109422207,0.9679343104362488,0.2,0.03181557,0.1972845047712326,0.0003
417.30030931,67,7377,148,1000.0,1097728,0.001255364610909647,0.0011046129677976882,2.8738878038194446,0.3285590277777778,541,-0.0169990174472332,0.9549062252044678,0.2,0.029037563,0.19619779288768768,0.0003
418.7805049000001,68,7397,150,1000.0,1114112,0.0011472385526007122,-0.007672781306926323,2.9554121318070785,0.33748301630434785,545,-0.028028324246406555,0.9751137495040894,0.2,0.031744476,0.19471073150634766,0.0003
422.31175888999996,69,7424,152,1000.0,1130496,0.0015312444195341394,0.0009782616505209282,3.0142489258123906,0.318359375,547,0.005226541310548782,0.9759233593940735,0.2,0.030156728,0.19412826001644135,0.0003
423.85678669000004,70,7442,154,1000.0,1146880,0.0014902074355632067,-0.007255655805520872,3.0628731940655,0.35397273936170215,551,-0.027520976960659027,0.9682133197784424,0.2,0.033164535,0.1931348294019699,0.0003
425.80496199000004,71,7470,155,1000.0,1163264,0.0023602549444212643,0.004492619145271736,3.105610492617585,0.30255268895348836,553,-0.013747048564255238,0.959565281867981,0.2,0.030825406,0.1928185373544693,0.0003
428.09896738,72,7495,157,1000.0,1179648,0.0014567392599592157,0.00441214728332987,3.1462870218135692,0.3074001736111111,555,-0.00766718341037631,0.9693543910980225,0.2,0.02750247,0.1920769363641739,0.0003
428.9188615499999,73,7519,159,1000.0,1196032,0.0019069665778267512,0.0011847972812921667,3.1919684049894483,0.35094424460431656,558,-0.023724326863884926,0.9644566774368286,0.2,0.03344912,0.19131076335906982,0.0003
432.5108075300001,74,7536,160,1000.0,1212416,0.00134033601027305,-0.002799666320540048,3.248128043946309,0.347911432160804,562,-0.034480489790439606,0.9693689942359924,0.2,0.035023373,0.19043684005737305,0.0003
434.1717467400001,75,7560,162,1000.0,1228800,0.00154360945037167,0.002909160720012268,3.2942688625399805,0.33436186974789917,564,-0.006147248670458794,0.9597424268722534,0.2,0.030901011,0.18982970714569092,0.0003
436.19253146000005,76,7588,164,1000.0,1245184,0.00306736023736779,0.014245275772092017,3.327718808434226,0.31328125,565,0.04332071542739868,0.969140350818634,0.2,0.02403944,0.18942148983478546,0.0003
438.88835618999997,77,7614,165,1000.0,1261568,0.0016860046915312791,0.006226353559588247,3.346822482698104,0.27912454044117646,567,-0.010185226798057556,0.9713248610496521,0.2,0.034504887,0.18922661244869232,0.0003
439.26695857,78,7632,167,1000.0,1277952,0.001630398292844701,0.0004860575894399742,3.3794644305735457,0.3265335648148148,570,-0.011691569350659847,0.9795854091644287,0.2,0.03265673,0.18855060636997223,0.0003
442.18829678,79,7657,169,1000.0,1294336,0.0018522951237779732,0.009867476609845957,3.423691652037881,0.2723129734848485,572,-0.023100676015019417,0.9743586182594299,0.2,0.036204938,0.1880919188261032,0.0003
441.18459547,80,7682,170,1000.0,1310720,0.0016824969878563513,0.008351507747115997,3.450503518031194,0.30030048076923077,574,-0.017315663397312164,0.9750550985336304,0.2,0.050237138,0.1876552700996399,0.0003
444.5709839500001,81,7700,172,1000.0,1327104,0.0011379564458829402,0.0012897894279914176,3.4920532238558404,0.3465998427672956,577,-0.016107970848679543,0.9729343056678772,0.2,0.031576015,0.186904177069664,0.0003
449.56194148000003,82,7719,174,1000.0,1343488,0.001035501867962702,0.0014551562617403748,3.541542630996147,0.3596601277372263,580,-0.0299287810921669,0.9754165410995483,0.2,0.037732854,0.1861061453819275,0.0003
450.29110421999997,83,7738,175,1000.0,1359872,0.0012210424886886161,0.001335284913649092,3.5965882414704438,0.3343804632867133,583,-0.01643022894859314,0.9760540723800659,0.2,0.034742545,0.18514148890972137,0.0003
454.39491115000004,84,7756,177,1000.0,1376256,0.0010997130333455804,-0.0007749705388486176,3.6586415750879637,0.336487676056338,586,-0.016932755708694458,0.9797451496124268,0.2,0.033613566,0.18434326350688934,0.0003
457.03858949,85,7775,179,1000.0,1392640,0.001741109893000761,0.002354964625365177,3.7091942556568833,0.3345927254098361,588,0.0023284966591745615,0.9781412482261658,0.2,0.030111447,0.1835618019104004,0.0003
457.29277459,86,7794,180,1000.0,1409024,0.0022326286984827573,0.004578951852557462,3.7452210084659847,0.3617433562992126,590,0.02966972254216671,0.9723557829856873,0.2,0.032512523,0.1830640584230423,0.0003
457.42575399000003,87,7816,182,1000.0,1425408,0.0022689753888447866,0.013893051964134491,3.7585998321401664,0.3061018318965517,591,-0.002221429254859686,0.9815435409545898,0.2,0.024474857,0.18300656974315643,0.0003
459.60476588999995,88,7837,183,1000.0,1441792,0.0019398781952400833,0.009297144330911717,3.7711158526145807,0.287010063559322,592,0.027821825817227364,0.9759284853935242,0.2,0.02246961,0.1828070878982544,0.0003
462.5884740100001,89,7854,185,1000.0,1458176,0.00118337276849754,0.00246100111078282,3.798067975735319,0.34754302536231885,595,-0.014283832162618637,0.9658038020133972,0.2,0.037508547,0.18217726051807404,0.0003
465.5227550800001,90,7874,187,1000.0,1474560,0.0022888806530373226,0.01043557263487442,3.8245497436234444,0.3310250946969697,597,-0.02618410252034664,0.971458911895752,0.2,0.04098575,0.18206320703029633,0.0003
466.24020707999995,91,7896,188,1000.0,1490944,0.0018232456909922452,0.012717629755990436,3.834575437582456,0.3164813701923077,598,0.05111623555421829,0.9704397916793823,0.2,0.024408875,0.1818392425775528,0.0003
471.51142609000004,92,7916,190,1000.0,1507328,0.001582802774068207,0.007840193945389146,3.8421411239183865,0.34154647435897434,600,-0.013768615201115608,0.9788503050804138,0.2,0.029721769,0.1817164570093155,0.0003
475.45626974999993,93,7935,192,1000.0,1523712,0.0013174906937795615,0.008296565354071759,3.861385413118311,0.31582559121621623,602,-0.014910200610756874,0.9615609049797058,0.2,0.034861747,0.18136797845363617,0.0003
477.69414634000015,94,7952,193,1000.0,1540096,0.001387131325450269,0.005926149317397262,3.8922148493101014,0.30815153301886794,604,0.00779914204031229,0.9770955443382263,0.2,0.0278614,0.18060381710529327,0.0003
478.48473240000004,95,7971,195,1000.0,1556480,0.0024978445542245347,0.014990042146483931,3.9294515169119535,0.3052808544303797,606,0.020640892907977104,0.9655201435089111,0.2,0.034438632,0.18045605719089508,0.0003
479.9246204399999,96,7988,196,1000.0,1572864,0.001494401351649415,0.008844671000072078,3.949512900532903,0.31925675675675674,608,0.01116127334535122,0.9736078977584839,0.2,0.03741139,0.17994500696659088,0.0003
480.28318872999995,97,8005,198,1000.0,1589248,0.0024112736290602776,0.008278198533652114,3.9736829139816927,0.3334617077464789,610,0.03370670974254608,0.9725438356399536,0.2,0.03740274,0.1798386573791504,0.0003
481.56882682,98,8019,200,1000.0,1605632,0.0014394270323560034,0.004719631717001137,3.993542432785034,0.3118832236842105,612,-0.003952375613152981,0.9822494387626648,0.2,0.029210588,0.17931734025478363,0.0003
482.08220993,99,8036,201,1000.0,1622016,0.0012796461953134355,0.012285483140750961,4.029661218998796,0.3341498940677966,613,0.025435365736484528,0.9828661680221558,0.2,0.026117371,0.17873859405517578,0.0003
484.14968630999994,100,8054,203,1000.0,1638400,0.0013619938747011005,0.009892453003915088,4.057619394794587,0.3170362903225806,614,-0.0005381471710279584,0.981985330581665,0.2,0.024213007,0.1784970611333847,0.0003
486.32734032,101,8069,205,1000.0,1654784,0.0013378150516951267,0.007301432116083422,4.078142238875567,0.3273305084745763,616,0.009064690209925175,0.9744158387184143,0.2,0.0306549,0.17805854976177216,0.0003
488.13967886,102,8084,206,1000.0,1671168,0.0012738154794285285,0.009134320785630156,4.101287657564336,0.3044655539772727,618,-0.003118651919066906,0.9754698276519775,0.2,0.030485632,0.17765183746814728,0.0003
491.46069821000003,103,8102,208,1000.0,1687552,0.0010588517213667122,0.010920979191238682,4.13492472966512,0.3234375,619,0.034607093781232834,0.978622317314148,0.2,0.025883675,0.17726759612560272,0.0003
492.66748246,104,8119,209,1000.0,1703936,0.0020167035192621184,0.012186877308285807,4.153473527464148,0.3365261130136986,621,-0.017410583794116974,0.9690747261047363,0.2,0.03559697,0.1768791526556015,0.0003
495.1807369299999,105,8133,211,1000.0,1720320,0.0025511154839394337,0.007558755999452424,4.1822030023596755,0.32686781609195403,623,0.024435844272375107,0.9716842174530029,0.2,0.03530849,0.1767088621854782,0.0003
496.63959976,106,8150,213,1000.0,1736704,0.002147648308891803,0.008792544892188949,4.194828194631657,0.3128301056338028,625,-0.027609258890151978,0.9745857119560242,0.2,0.034897245,0.17634378373622894,0.0003
498.48209323000003,107,8168,214,1000.0,1753088,0.0014071822065902365,0.010289340872656216,4.21404894915494,0.27006392045454547,626,0.010068744421005249,0.9636390209197998,0.2,0.021129636,0.17618320882320404,0.0003
499.5581568700001,108,8186,216,1000.0,1769472,0.0014365734906667577,0.007181140358027603,4.229921340942383,0.3025669642857143,627,0.038321297615766525,0.9759770631790161,0.2,0.023657488,0.17593921720981598,0.0003
503.65754034,109,8197,217,1000.0,1785856,0.00075805159294689,0.005354825454193723,4.256402577540671,0.35964752906976744,630,-0.01090111956000328,0.9783824682235718,0.2,0.045110434,0.17527265846729279,0.0003
504.89884533000003,110,8214,219,1000.0,1802240,0.0016076117377344739,0.014860445158738717,4.292109050002753,0.3079810049019608,631,0.062486276030540466,0.9766454100608826,0.2,0.0239059,0.17508554458618164,0.0003
505.79944628000004,111,8230,220,1000.0,1818624,0.0012801515764468128,0.01607152002139224,4.306191535223098,0.30636160714285715,632,0.02837287448346615,0.9813482761383057,0.2,0.024360456,0.17488373816013336,0.0003
508.0327188499999,112,8240,222,1000.0,1835008,0.0012521023864439707,0.00387251419870525,4.331379364947884,0.3749734268707483,635,-0.0066755469888448715,0.9750819206237793,0.2,0.034415536,0.1743335872888565,0.0003
506.82433784,113,8254,224,1000.0,1851392,0.0011442533927775117,0.013306090737917001,4.361046857471708,0.3137856012658228,637,0.21845802664756775,0.9820912480354309,0.2,0.03207461,0.17396746575832367,0.0003
506.04143272,114,8269,225,1000.0,1867776,0.0026987635998040557,0.014332960160183055,4.3884736772567505,0.32707093253968256,638,0.1259855479001999,0.9778763651847839,0.2,0.026174694,0.17372126877307892,0.0003
505.68511930999995,115,8280,227,1000.0,1884160,0.0018528978665815477,0.004369848844956378,4.406876033666182,0.3131776147959184,640,-0.007111787796020508,0.9737953543663025,0.2,0.032294385,0.17324630916118622,0.0003
507.4382202900001,116,8293,229,1000.0,1900544,0.0010312983142331433,0.009224246276948506,4.438819066072122,0.32311698717948717,642,0.0014102410059422255,0.9790665507316589,0.2,0.030424012,0.17280785739421844,0.0003
509.68875567000015,117,8308,230,1000.0,1916928,0.0020623242952769586,0.011162680811157413,4.4734472012987325,0.30652573529411764,643,0.002564529422670603,0.9599603414535522,0.2,0.023545844,0.17241846024990082,0.0003
511.37927186,118,8322,232,1000.0,1933312,0.002758188849152505,0.015208771461093763,4.488428457727972,0.3181751179245283,644,0.22523164749145508,0.9514083862304688,0.2,0.025690468,0.17234349250793457,0.0003
513.01722518,119,8335,233,1000.0,1949696,0.0021551319067298932,0.013816472230668085,4.4974687134010205,0.31765172101449274,646,-0.01840248517692089,0.9722012281417847,0.2,0.04152172,0.1720210760831833,0.0003
517.8895026499999,120,8347,235,1000.0,1966080,0.0008278487072387649,0.010991638582609185,4.520221904083923,0.3485576923076923,648,-0.004089644178748131,0.9786183834075928,0.2,0.033172686,0.17160649597644806,0.0003
522.02953765,121,8360,237,1000.0,1982464,0.0009981645474908874,0.01820028928729395,4.555496517817179,0.3392578125,649,0.039906274527311325,0.980816125869751,0.2,0.028566023,0.1711922287940979,0.0003
520.80852501,122,8374,238,1000.0,1998848,0.002053687040253343,0.014695020367590976,4.5757326568876,0.33419363839285715,650,0.0014308876125141978,0.971463143825531,0.2,0.026944032,0.17095743119716644,0.0003
521.69866691,123,8388,240,1000.0,2015232,0.0026923231403257145,0.014753114475213268,4.588340361913045,0.29325810185185186,651,0.010538569651544094,0.9758908748626709,0.2,0.024044247,0.17077946662902832,0.0003
