time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/n_updates,train/clip_range,train/entropy_loss,train/clip_fraction,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/std,train/explained_variance
117,8816,1226.3491788699998,996.6,63,1032192,-0.0037738485517455084,1547,0.2,3.777290267570346,0.3878216911764706,0.010193508688141319,0.0003,0.034770187,0.0027633607387542725,0.17729614675045013,0.7960121035575867
118,8822,1220.93263109,996.6,64,1048576,-0.0013060653335688745,1550,0.2,3.7802279219907873,0.33848805147058825,0.017418490328332956,0.0003,0.031656712,0.0010719653218984604,0.17727504670619965,0.7819415330886841
120,8819,1211.91801703,996.6,65,1064960,-0.0028180000220384936,1554,0.2,3.782100220348524,0.3769021739130435,0.011514841730746886,0.0003,0.036662534,-0.013873372226953506,0.177254319190979,0.7697626352310181
122,8830,1199.2100701000002,993.23,66,1081344,0.006919044011213758,1556,0.2,3.79415107417751,0.3456151463963964,0.013620903228854274,0.0003,0.030287841,0.019350839778780937,0.17685453593730927,0.7753982543945312
124,8827,1198.85581114,993.23,67,1097728,-0.005188119473289056,1560,0.2,3.822537196093592,0.37244073275862066,0.014934475001766635,0.0003,0.035837557,-0.013676123693585396,0.17659862339496613,0.8039303421974182
126,8829,1194.9924402499998,993.23,68,1114112,0.0009504503286937928,1563,0.2,3.822078403813879,0.3793645251396648,0.012664123896155611,0.0003,0.034186322,0.003347943536937237,0.17667190730571747,0.8325110077857971
127,8839,1179.8029478899998,991.75,69,1130496,0.006579610959549124,1565,0.2,3.817909073829651,0.3438802083333333,0.019948558726658423,0.0003,0.031346224,0.03259250149130821,0.176726296544075,0.7808850407600403
129,8853,1174.5545571100001,987.36,70,1146880,0.014946040863703405,1566,0.2,3.8159951085136052,0.3059895833333333,0.02601094767894773,0.0003,0.02253213,0.05265899747610092,0.17669527232646942,0.7551608085632324
131,8856,1180.13525853,987.36,71,1163264,0.001406720081184876,1569,0.2,3.8197162941815384,0.3695061831550802,0.014573892453974262,0.0003,0.032604635,0.0007168995216488838,0.17673151195049286,0.7856190800666809
133,8858,1183.83717589,990.73,72,1179648,0.0015127156219334182,1573,0.2,3.813784208940101,0.3715795012953368,0.01334279398747522,0.0003,0.049959935,-0.014348478987812996,0.17677360773086548,0.7241147756576538
134,8867,1175.4691912900003,990.73,73,1196032,0.007784910241861154,1575,0.2,3.818549592896263,0.33910891089108913,0.013496671107108935,0.0003,0.033375308,0.00510384701192379,0.17666904628276825,0.7848199009895325
136,8876,1156.5997470300001,984.56,74,1212416,0.005993441438119187,1577,0.2,3.8198358836721202,0.3392353995901639,0.01423463096353607,0.0003,0.030645072,0.010893373750150204,0.1768321990966797,0.7884114980697632
138,8872,1174.1540235700002,989.44,75,1228800,-0.00454255894253977,1581,0.2,3.8009551763534546,0.3715099897540984,0.02462317305998724,0.0003,0.034998313,-0.007124951109290123,0.17699676752090454,0.7810763716697693
140,8879,1169.4210821200002,989.46,76,1245184,0.0048795752549687255,1584,0.2,3.803321933746338,0.32962740384615385,0.013472824715650998,0.0003,0.04141093,-0.010079924017190933,0.17679977416992188,0.738414466381073
141,8893,1169.2492655,989.46,77,1261568,0.013663956408317272,1586,0.2,3.806997974102314,0.32974759615384613,0.019950698531017854,0.0003,0.045880165,0.0011168643832206726,0.17686891555786133,0.7920379638671875
143,8900,1167.47494317,989.46,78,1277952,0.007428577099385303,1588,0.2,3.8160145171853,0.32589934593023256,0.01234797855600888,0.0003,0.0288158,0.009649092331528664,0.17676134407520294,0.7841715812683105
145,8906,1160.6552898400003,982.9,79,1294336,0.004405847218690243,1590,0.2,3.8118761109142767,0.34886305894308944,0.013313603814600445,0.0003,0.030414471,0.0017651831731200218,0.1768265813589096,0.8085019588470459
147,8909,1182.7581695100002,989.07,80,1310720,0.0005888366907396737,1593,0.2,3.8126012717976288,0.36665900735294116,0.015065477059825378,0.0003,0.032758012,0.023771826177835464,0.17678101360797882,0.8056968450546265
148,8917,1159.96696724,981.39,81,1327104,0.006520729421848251,1595,0.2,3.8145207301262887,0.35033392137096775,0.020381918680223245,0.0003,0.03174122,0.0044792285189032555,0.17677538096904755,0.7334246635437012
150,8911,1173.9149286800002,985.76,82,1343488,-0.006945971579744099,1600,0.2,3.8083704495338644,0.36477789750957856,0.01725521666208332,0.0003,0.035129238,-0.03044084459543228,0.17686331272125244,0.7902941703796387
152,8900,1168.60522997,985.76,83,1359872,-0.009304681825393707,1606,0.2,3.799847718351376,0.3648704386645963,0.012229271892527616,0.0003,0.041882936,-0.011445884592831135,0.1770661324262619,0.7693603038787842
154,8906,1171.16690679,985.76,84,1376256,0.005230136809511742,1608,0.2,3.7984691059917486,0.3333930619266055,0.010990013197542878,0.0003,0.027846387,0.01082133874297142,0.17700576782226562,0.8147901296615601
156,8904,1176.4747637100002,986.67,85,1392640,-0.003414723649234569,1612,0.2,3.7992485380766303,0.3686948910788382,0.011019179868005618,0.0003,0.03424501,0.00920235738158226,0.1769866794347763,0.7954807281494141
158,8907,1178.9720660800003,983.35,86,1409024,0.0041139117647402395,1614,0.2,3.7926998025789036,0.33092396653543305,0.014301574642322665,0.0003,0.030335736,0.024552615359425545,0.1772577315568924,0.8323102593421936
160,8906,1190.82096232,984.91,87,1425408,-0.00029287798589421916,1618,0.2,3.775717330962112,0.3732683634020619,0.012272676167356753,0.0003,0.043819495,-0.011017343029379845,0.17740757763385773,0.8118541836738586
161,8919,1201.7704918999998,984.91,88,1441792,0.011830907056315077,1619,0.2,3.7720747152964273,0.2990451388888889,0.018437990422050157,0.0003,0.0218244,0.010670747607946396,0.17746232450008392,0.8008161783218384
163,8930,1192.1448765700002,979.8,89,1458176,0.00905247192297663,1621,0.2,3.7666071328249844,0.3261972402597403,0.011998289682019454,0.0003,0.030881386,0.02247062884271145,0.17761044204235077,0.793496310710907
165,8932,1195.78686242,979.8,90,1474560,-0.0008967913001672261,1624,0.2,3.7569812814394634,0.356640625,0.01596753831124968,0.0003,0.032384723,-0.0037835463881492615,0.17760591208934784,0.8320633172988892
166,8932,1195.4780294299999,979.1,91,1490944,-0.0023163099845563903,1628,0.2,3.7613456677464607,0.37748407160194175,0.013791235154765902,0.0003,0.034000017,0.002286156639456749,0.17766691744327545,0.7966538071632385
168,8935,1184.48754262,982.42,92,1507328,0.001233638960266949,1631,0.2,3.7475813923689425,0.37295386904761907,0.013920339474838877,0.0003,0.032716658,0.01328853890299797,0.17786769568920135,0.810879111289978
170,8939,1133.7444891500002,960.67,93,1523712,0.001933326531888534,1634,0.2,3.736439101239468,0.3581006205673759,0.024968650978032157,0.0003,0.03590634,0.0013499641790986061,0.177859365940094,0.8134534955024719
172,8940,1103.96265231,952.8,94,1540096,-0.0022126783138728717,1637,0.2,3.733273914153563,0.36572526737967914,0.04146513537090411,0.0003,0.03306682,0.0037264982238411903,0.17829149961471558,0.8284044861793518
174,8934,1088.87944003,953.09,95,1556480,-0.007034894713810343,1642,0.2,3.722529529667587,0.3759695368705036,0.035885181405293426,0.0003,0.03622907,-0.00452071987092495,0.17813193798065186,0.7837488055229187
176,8933,1073.3024452599998,951.39,96,1572864,-0.0005768425147741651,1646,0.2,3.7132581979800494,0.3649238782051282,0.027610067531275442,0.0003,0.04160276,-0.013579455204308033,0.17845255136489868,0.815536379814148
177,8932,1045.1621621,943.45,97,1589248,-0.0035282638472543186,1650,0.2,3.6878681901383072,0.3718250570776256,0.053819791341549184,0.0003,0.035938796,-0.012257002294063568,0.17881424725055695,0.7293568849563599
179,8942,1040.63649926,940.55,98,1605632,0.013234334422604126,1652,0.2,3.6779318486942962,0.30652573529411764,0.05027223835863611,0.0003,0.042700905,0.013029785826802254,0.1787385195493698,0.7969378232955933
181,8933,1068.03333153,955.69,99,1622016,-0.008752135750615881,1657,0.2,3.6753284355950733,0.37442956349206347,0.02598517160448763,0.0003,0.036695734,0.01152877602726221,0.17890633642673492,0.8445295691490173
183,8943,1081.6156424399999,960.37,100,1638400,0.014130798771549932,1658,0.2,3.672892621306122,0.3301741803278688,0.030513018613956014,0.0003,0.025249042,0.04710576683282852,0.178814098238945,0.8281964659690857
185,8941,1088.29328109,965.19,101,1654784,-0.0008730561171830135,1662,0.2,3.6702393490133933,0.36917854975728154,0.025610855296796676,0.0003,0.0333309,-0.007831558585166931,0.17898614704608917,0.784803569316864
186,8950,1090.51987571,966.89,102,1671168,0.013401193057440898,1663,0.2,3.663229069926522,0.31019176136363635,0.034428403712809086,0.0003,0.024230571,0.05835350230336189,0.1790454387664795,0.7386782169342041
188,8951,1105.17308083,979.58,103,1687552,-0.0021184875460510903,1666,0.2,3.660476311005373,0.3701746323529412,0.024313223349020124,0.0003,0.031337555,0.013023020699620247,0.17907710373401642,0.7861273288726807
190,8951,1109.12703339,984.85,104,1703936,-0.0024047145133398555,1669,0.2,3.6434194077266735,0.35685129915730335,0.03548078477550089,0.0003,0.032261122,-0.0004720371216535568,0.17945854365825653,0.7637208104133606
192,8946,1104.97728394,986.63,105,1720320,-0.0063416567595889995,1674,0.2,3.6330173247152096,0.3847094199640288,0.02765550757858822,0.0003,0.036790922,-0.0042813485488295555,0.17957401275634766,0.7786577939987183
194,8930,1107.19304592,985.09,106,1736704,-0.012505407185783792,1681,0.2,3.601625642906832,0.37499110193621865,0.023195209089827837,0.0003,0.0346423,-0.005487775430083275,0.1799347847700119,0.7265931367874146
196,8934,1096.19492318,975.57,107,1753088,0.004923575967550278,1683,0.2,3.6134001007080077,0.34609375,0.02295200604200363,0.0003,0.032114714,0.013790913857519627,0.17955662310123444,0.8241809606552124
197,8942,1063.9943304600001,943.58,108,1769472,0.00713754776150508,1685,0.2,3.62138784486194,0.3409792877906977,0.03336504465618799,0.0003,0.03626205,0.006547606084495783,0.17968301475048065,0.8376290798187256
199,8948,1046.83685067,933.83,109,1785856,0.007992252617766824,1687,0.2,3.6184696801211857,0.35776232798165136,0.044420762312248216,0.0003,0.03113349,0.03467296063899994,0.17966938018798828,0.8276593089103699
201,8946,1032.0153823399999,912.5,110,1802240,-0.004780654511126006,1691,0.2,3.6132469040102664,0.3583033738938053,0.046423566478213905,0.0003,0.034110703,-0.0031769070774316788,0.17980539798736572,0.7405948638916016
203,8945,1010.1016316500001,911.52,111,1818624,-0.00043748005195275733,1694,0.2,3.600089273954693,0.3578125,0.03767665107979586,0.0003,0.032078575,0.0078676026314497,0.18002629280090332,0.8365674614906311
205,8941,990.7093541,905.95,112,1835008,-0.0051673947958461135,1698,0.2,3.5849640885472813,0.35901988636363635,0.03403804949545241,0.0003,0.03358358,-0.024014204740524292,0.18017363548278809,0.8398612141609192
206,8951,1007.1289027999999,914.23,113,1851392,0.015680270628970965,1699,0.2,3.5824381384933206,0.29851973684210525,0.04996607802285437,0.0003,0.023302222,0.07474873214960098,0.18023808300495148,0.8150365352630615
208,8959,1044.10860449,939.89,114,1867776,0.012371419976208952,1701,0.2,3.578084299529808,0.3479393115942029,0.02121009085111428,0.0003,0.042857014,-0.001854853704571724,0.1801258772611618,0.7461801767349243
210,8956,1051.75311259,946.91,115,1884160,-0.0023880166646708316,1705,0.2,3.5736769229993905,0.3772577408256881,0.02796301254660848,0.0003,0.036618564,-0.01112084835767746,0.1804591864347458,0.7875272035598755
212,8952,1079.2916440500003,965.63,116,1900544,-0.006908731498404136,1710,0.2,3.547709292107886,0.36371050824175827,0.03153886744964035,0.0003,0.03538455,-0.0063368938863277435,0.18077023327350616,0.7959448099136353
213,8960,1091.1931017799998,964.93,117,1916928,0.012419503077920249,1712,0.2,3.5440632051496364,0.31588152985074625,0.03029263583915447,0.0003,0.03829439,0.033145807683467865,0.1806628257036209,0.8210464119911194
215,8956,1115.7648782600002,974.06,118,1933312,-0.0029256571416019627,1716,0.2,3.524072175373847,0.37137875536480686,0.02509196256107527,0.0003,0.033051394,0.00104629248380661,0.18109124898910522,0.8056347370147705
217,8964,1121.3426601700003,977.99,119,1949696,0.013855780466812951,1717,0.2,3.515311339805866,0.3094692887931034,0.02676434386200432,0.0003,0.023448583,0.056161828339099884,0.18126560747623444,0.7999762296676636
219,8964,1109.6277102,970.5,120,1966080,-0.003362474065007908,1721,0.2,3.5064998293409544,0.3723891900510204,0.021642888245191807,0.0003,0.04132688,-0.021619711071252823,0.1812170296907425,0.8044309020042419
221,8959,1108.01598171,965.13,121,1982464,-0.0056311234915524385,1726,0.2,3.484355696131674,0.37093281835205993,0.02132305157220877,0.0003,0.035990324,-0.0240214541554451,0.18190217018127441,0.7899710536003113
223,8956,1106.9104938,969.5,122,1998848,-0.007600317230448126,1730,0.2,3.447615367889404,0.362984375,0.03598514376580715,0.0003,0.0320514,-0.009814076125621796,0.18217866122722626,0.821271538734436
224,8960,1065.91422264,945.71,123,2015232,0.004055218939158253,1733,0.2,3.448231532161397,0.3583764097744361,0.03731261578885684,0.0003,0.03995536,-0.0024198386818170547,0.1820073127746582,0.7648438811302185
226,8964,1038.2707366399998,933.5,124,2031616,0.003019384608781042,1735,0.2,3.4375834011834514,0.34998063016528924,0.05066359838978811,0.0003,0.030641835,0.03902830928564072,0.18236804008483887,0.8411324620246887
228,8969,1010.0239595800001,924.4,125,2048000,0.006517301614612642,1737,0.2,3.4339336578292077,0.36525410353535354,0.06061102416027676,0.0003,0.032037057,0.041934482753276825,0.18217913806438446,0.8208648562431335
230,8967,996.74366629,922.71,126,2064384,-0.004490753905975833,1741,0.2,3.4199139546910557,0.3644459575688073,0.05598430790075468,0.0003,0.034666494,-0.002865392714738846,0.18276214599609375,0.7977202534675598
232,8962,1013.6839929999999,925.62,127,2080768,-0.007400713318542755,1746,0.2,3.401810586875212,0.37243738918439717,0.04768219158872434,0.0003,0.03653688,-0.005651528015732765,0.1827116757631302,0.8442540764808655
233,8966,994.3154918099999,905.16,128,2097152,0.004780567316121833,1749,0.2,3.4163167753884958,0.376453488372093,0.029251371589741965,0.0003,0.04970894,-0.020486824214458466,0.1824953556060791,0.8086570501327515
235,8967,992.8366243899999,902.33,129,2113536,0.0011555662068227926,1752,0.2,3.4195455662409464,0.3527604166666667,0.04806154126922289,0.0003,0.036651425,-0.005489831790328026,0.18267828226089478,0.8576447367668152
237,8971,987.90344597,910.58,130,2129920,0.004894896938894239,1754,0.2,3.4129017856385975,0.3619171626984127,0.04707467365300372,0.0003,0.032602713,0.04001902416348457,0.18251784145832062,0.8363303542137146
239,8979,980.0850179900001,913.25,131,2146304,0.010718788308579297,1755,0.2,3.4137191431862965,0.32821800595238093,0.10974338100779624,0.0003,0.02545891,0.07340890169143677,0.1827050894498825,0.6201285123825073
