time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/n_updates,train/clip_range,train/entropy_loss,train/clip_fraction,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/std,train/explained_variance
27,8852,1272.22622924,1000.0,15,245760,0.006146612521420177,1359,0.2,3.6838886391403327,0.36625267094017094,0.004475147125080355,0.0003,0.034502484,-0.008428066037595272,0.17884521186351776,0.8319811224937439
29,8806,1271.94818919,1000.0,16,262144,-0.006986546993393346,1364,0.2,3.6844451620545184,0.3681227992957746,0.003804017843770414,0.0003,0.037206084,-0.013247574679553509,0.17880003154277802,0.8576844930648804
31,8809,1276.9752479699998,1000.0,17,278528,-0.0021551693005874605,1368,0.2,3.6898184282944935,0.3681350556930693,0.0034352276390095674,0.0003,0.033733856,-0.03466346859931946,0.17878054082393646,0.869549036026001
33,8866,1271.36633309,1000.0,18,294912,0.01446826416067779,1369,0.2,3.6843909215927124,0.28453125,0.003721660394221544,0.0003,0.02131617,0.03415083512663841,0.17878639698028564,0.839134931564331
35,8786,1277.10873967,1000.0,19,311296,-0.011535769038013007,1376,0.2,3.6798204018337892,0.3670521349009901,0.0035110841900580516,0.0003,0.035493396,-0.028710905462503433,0.17893223464488983,0.8701330423355103
37,8741,1283.68447176,1000.0,20,327680,-0.009669942393857264,1382,0.2,3.672952274777996,0.3790694962686567,0.0029497110385642345,0.0003,0.034914177,-0.048643894493579865,0.1790633648633957,0.8548394441604614
39,8714,1281.28615937,1000.0,21,344064,-0.008079115803411696,1387,0.2,3.67302472392718,0.3744167751736111,0.0025381465630845115,0.0003,0.034563966,-0.01413988322019577,0.17897002398967743,0.9121522903442383
41,8650,1276.30864749,1000.0,22,360448,-0.01196406656277499,1394,0.2,3.6887329175358725,0.3850911458333333,0.0043779858909103846,0.0003,0.03829971,-0.026488957926630974,0.178619384765625,0.8769332766532898
43,8673,1278.55947945,1000.0,23,376832,0.002237452647338311,1397,0.2,3.700790271759033,0.35919270833333333,0.003460269764376183,0.0003,0.032418862,-0.014776880852878094,0.17861168086528778,0.9138723015785217
45,8649,1281.3742093700002,1000.0,24,393216,-0.006207258149725973,1402,0.2,3.7118209819931414,0.37849729241877256,0.0026638422115951347,0.0003,0.03564673,-0.03775377199053764,0.1783064752817154,0.8405436277389526
47,8596,1281.39708053,1000.0,25,409600,-0.012343732923523074,1409,0.2,3.738691138890819,0.38326356812933027,0.0031467639369563163,0.0003,0.03643946,-0.0075237746350467205,0.17802387475967407,0.8603838682174683
49,8594,1277.80865081,1000.0,26,425984,-0.004643071015194363,1413,0.2,3.732164803329779,0.37350127551020407,0.0031600683124507873,0.0003,0.03366966,-0.017971353605389595,0.17822623252868652,0.886726975440979
51,8594,1281.8759424,1000.0,27,442368,-0.003461543710760338,1417,0.2,3.7229020627624787,0.3610741311659193,0.0031320509717970954,0.0003,0.035107005,0.0019920002669095993,0.17827944457530975,0.9154623746871948
53,8582,1288.36791637,1000.0,28,458752,-0.004335886532440781,1421,0.2,3.7314663639068604,0.36903125,0.002157825693488121,0.0003,0.034219336,-0.0006974504794925451,0.1781417280435562,0.8672794103622437
55,8574,1287.7918528,1000.0,29,475136,-0.005094770934599323,1425,0.2,3.7351755572528376,0.37280868902439024,0.0023019987161316704,0.0003,0.0327552,0.0019635078497231007,0.1780792474746704,0.8673149943351746
57,8573,1283.85616223,1000.0,30,491520,-0.0036508910716740325,1429,0.2,3.7406240134942728,0.36902856045081966,0.003735884733032435,0.0003,0.03392817,-0.023240290582180023,0.17805182933807373,0.8649663925170898
59,8601,1281.8217595099998,1000.0,31,507904,0.006399678769430109,1431,0.2,3.752029823321922,0.3480009191176471,0.003647486409902865,0.0003,0.033034652,0.0056556519120931625,0.17781572043895721,0.9032912254333496
61,8575,1270.93709639,1000.0,32,524288,-0.007961814936952314,1437,0.2,3.755266221364339,0.3707880434782609,0.004757909461235007,0.0003,0.037408784,-0.012772086076438427,0.1777980923652649,0.8017156720161438
63,8576,1260.0449757199997,1000.0,33,540672,-0.0015615641232176777,1441,0.2,3.7528938359512396,0.362401920995671,0.007658475915220005,0.0003,0.03320347,-0.003936645574867725,0.17796964943408966,0.7912124395370483
64,8582,1233.8863567699998,994.63,34,557056,-0.0012422175256206708,1444,0.2,3.7485165659756583,0.3644510360962567,0.009528486904772844,0.0003,0.032701105,-0.00018023117445409298,0.17784221470355988,0.7684470415115356
66,8589,1216.96318817,994.63,35,573440,0.002507661571677443,1447,0.2,3.762612355317121,0.35616410340314136,0.012500403651294753,0.0003,0.031131558,-0.004639702383428812,0.17779888212680817,0.7766865491867065
68,8587,1199.65486858,994.63,36,589824,-0.0034747724945191293,1451,0.2,3.7653454144795737,0.359716796875,0.012027204564462105,0.0003,0.030885354,0.0023177675902843475,0.17782561480998993,0.7993577718734741
70,8609,1190.16440601,994.63,37,606208,0.005029716610826634,1453,0.2,3.7654995158478455,0.3090659340659341,0.010210366187883275,0.0003,0.028619576,0.03707541525363922,0.177628293633461,0.7965992093086243
72,8599,1188.4516825,994.63,38,622592,-0.0035679703815935217,1457,0.2,3.7751774982530244,0.3755420918367347,0.007928629339273487,0.0003,0.035543706,-0.006561757996678352,0.1776377409696579,0.7691566944122314
74,8615,1193.8786123799998,994.63,39,638976,0.004297888652968501,1459,0.2,3.7655160862302024,0.3460131448412698,0.007082147678981225,0.0003,0.027602704,0.015591681934893131,0.17774184048175812,0.8738054633140564
76,8621,1199.9059050600001,994.63,40,655360,0.0005072561406725368,1462,0.2,3.7689724481383036,0.3536746002906977,0.006069758173273226,0.0003,0.033383932,0.002600483363494277,0.1776096373796463,0.8398798704147339
77,8615,1215.02659698,1000.0,41,671744,-0.00605595586508011,1467,0.2,3.7701358327498804,0.371875,0.00557398547221405,0.0003,0.035334572,-0.031006604433059692,0.17783154547214508,0.8599797487258911
79,8635,1233.5835120400002,1000.0,42,688128,0.007404682756927998,1469,0.2,3.7496623764867367,0.33695652173913043,0.008434934391761604,0.0003,0.029725568,-0.001072913408279419,0.17810575664043427,0.7591388821601868
81,8623,1231.5748750199998,1000.0,43,704512,-0.006171112027198486,1474,0.2,3.736147618375693,0.3741408934707904,0.007033435752634535,0.0003,0.034519415,-0.007893268950283527,0.17818646132946014,0.790448784828186
83,8627,1238.28941772,1000.0,44,720896,-0.0020061795267477707,1478,0.2,3.7412570912634306,0.359119817839196,0.007249944844521844,0.0003,0.03348624,-0.02415957860648632,0.1780933141708374,0.8227884769439697
85,8630,1239.3176572,1000.0,45,737280,0.0014572299665103303,1481,0.2,3.744805597740671,0.3573581861413043,0.00702940420698091,0.0003,0.032073017,0.015893273055553436,0.1780567616224289,0.7864383459091187
87,8603,1233.42059634,1000.0,46,753664,-0.008603287639668843,1488,0.2,3.7330433534919667,0.38245412844036697,0.00785693411027517,0.0003,0.034973368,-0.027080388739705086,0.17820556461811066,0.7567902207374573
89,8599,1231.89753289,1000.0,47,770048,-0.0039021886866806763,1493,0.2,3.7604355427526657,0.3754760304659498,0.00906036497263979,0.0003,0.034742665,-0.024995841085910797,0.17778052389621735,0.7288023233413696
91,8588,1222.19425307,997.35,48,786432,-0.006881105752229737,1498,0.2,3.7556369274761234,0.3747061128526646,0.007477647894964229,0.0003,0.03288886,-0.019440846517682076,0.1779826283454895,0.7630137205123901
93,8605,1228.6625016599999,997.35,49,802816,0.006693133988600468,1500,0.2,3.7521902021960676,0.33695969626168226,0.015961517353550853,0.0003,0.03289522,-0.01314162090420723,0.17796264588832855,0.7282741069793701
95,8615,1231.75702743,997.35,50,819200,0.00017669103308323703,1503,0.2,3.7444665973171865,0.3648868865030675,0.006274517962674787,0.0003,0.03611366,0.004695827607065439,0.17795579135417938,0.8102742433547974
97,8608,1234.6031223100001,997.35,51,835584,-0.00623679144269566,1508,0.2,3.751206115349052,0.3714696091065292,0.006650937153858571,0.0003,0.03411799,-0.028703585267066956,0.1776999831199646,0.8334978222846985
98,8622,1244.1990047900001,997.35,52,851968,0.0035594588399610735,1510,0.2,3.7702178434892133,0.35838068181818183,0.006330142352222042,0.0003,0.03300419,0.009111431427299976,0.1775226593017578,0.8225910663604736
100,8620,1243.8783998600002,997.35,53,868352,-0.005776823787059326,1514,0.2,3.7593363726503464,0.3825736899563319,0.007578307386552793,0.0003,0.037301276,-0.032511238008737564,0.17789076268672943,0.8456841707229614
102,8626,1252.7152367200001,1000.0,54,884736,-0.0018857898114751396,1517,0.2,3.7417038839854553,0.36257900280898875,0.0064423890206230326,0.0003,0.03102614,-0.0032969475723803043,0.17803318798542023,0.8407753705978394
104,8632,1250.69697034,1000.0,55,901120,-0.0007556582499733742,1520,0.2,3.7411072866164425,0.36002256016042783,0.00695208940445819,0.0003,0.032213766,0.0029950605239719152,0.17799432575702667,0.8318485021591187
106,8628,1248.1537843199999,1000.0,56,917504,-0.004751062718152104,1524,0.2,3.7409793041294734,0.372049356223176,0.006962431242985275,0.0003,0.035697732,-0.011002919636666775,0.17798584699630737,0.8402501940727234
108,8622,1250.9697456899999,1000.0,57,933888,-0.004596492550986749,1529,0.2,3.7584787765284164,0.37792618727598565,0.008457592708529324,0.0003,0.036365375,-0.039605118334293365,0.17753636837005615,0.7926265001296997
110,8623,1247.88397506,1000.0,58,950272,-0.002187131587459453,1533,0.2,3.766415128083987,0.37483571845794394,0.0069790676336248065,0.0003,0.034240182,-0.019442487508058548,0.17740869522094727,0.8066033124923706
111,8643,1251.9518054700002,1000.0,59,966656,0.014052776813817522,1534,0.2,3.7775262196858725,0.3096788194444444,0.006134325961789323,0.0003,0.024560835,0.038865767419338226,0.17733609676361084,0.8069354295730591
113,8640,1250.7110999099998,1000.0,60,983040,-0.0034891977813094853,1538,0.2,3.7867622672186956,0.3738888888888889,0.004710476360180312,0.0003,0.034323532,-0.0038248486816883087,0.17719666659832,0.8412590622901917
115,8656,1251.42346935,1000.0,61,999424,0.016281518394992287,1539,0.2,3.7851798236370087,0.3330775669642857,0.007645704392676375,0.0003,0.026982237,0.0331173874437809,0.17718559503555298,0.8255330920219421
117,8645,1241.4847093899998,1000.0,62,1015808,-0.00924968142389955,1545,0.2,3.7746855396014105,0.38478354357798167,0.00816092756220826,0.0003,0.03974903,-0.029739322140812874,0.17742054164409637,0.8267481327056885
119,8643,1220.3987768299999,996.5,63,1032192,-0.0034174598673949153,1549,0.2,3.7795875838132407,0.3743330792682927,0.009692601604023722,0.0003,0.034412604,-0.016721557825803757,0.17725473642349243,0.8006196618080139
121,8651,1210.1472714399997,996.5,64,1048576,0.0036848991991994717,1552,0.2,3.779844116618615,0.3346552958015267,0.017158088835937377,0.0003,0.04236095,-0.01639561913907528,0.17726562917232513,0.8093218207359314
122,8665,1199.67827122,996.5,65,1064960,0.009034821606398402,1554,0.2,3.778999409118256,0.3153409090909091,0.011549529522754155,0.0003,0.026394617,-0.009844949468970299,0.1772451400756836,0.7812660932540894
124,8663,1178.99210575,988.82,66,1081344,-0.003668105413975275,1558,0.2,3.78642971308335,0.37138247282608694,0.01507320158669482,0.0003,0.034612346,-0.00932631827890873,0.177093505859375,0.7907264232635498
126,8668,1160.4616127099998,982.54,67,1097728,0.0025503205332831043,1561,0.2,3.783919853879916,0.3387313741721854,0.018581621607901246,0.0003,0.033228006,-0.011159163899719715,0.17725837230682373,0.8200122117996216
128,8667,1153.08907607,982.54,68,1114112,-0.005024260080173077,1565,0.2,3.777155988419537,0.3637717208520179,0.015137088077869516,0.0003,0.03394567,-0.017874522134661674,0.17732195556163788,0.8067680597305298
130,8677,1134.9262162,981.1,69,1130496,0.006015049125920287,1567,0.2,3.7777867438429493,0.3295153601694915,0.02214132546904986,0.0003,0.029504005,0.04347736015915871,0.1773136854171753,0.7628519535064697
132,8665,1129.9444172500002,976.67,70,1146880,-0.007356246840365031,1572,0.2,3.7645894545036676,0.374305264261745,0.023063722947899927,0.0003,0.03562178,-0.009282026439905167,0.17737488448619843,0.7783839702606201
134,8663,1134.7493602700001,976.67,71,1163264,-0.004716928850393742,1576,0.2,3.7589364369710285,0.35406901041666666,0.017737094863938787,0.0003,0.031915765,-0.02198868803679943,0.17771025002002716,0.7793102264404297
136,8667,1143.43172386,984.35,72,1179648,0.001188330908277721,1579,0.2,3.7611241311737986,0.3659327651515151,0.011247117323518702,0.0003,0.0320297,-0.011700434610247612,0.1772630661725998,0.7939496040344238
137,8676,1139.0791916899998,981.34,73,1196032,0.004802375678874312,1581,0.2,3.7839270484062935,0.3321887600806452,0.015113032220171825,0.0003,0.028462615,0.019206540659070015,0.1771567016839981,0.7655267715454102
139,8684,1130.10624513,981.34,74,1212416,0.0018798483069986105,1584,0.2,3.7847601817204404,0.3287560096153846,0.01856278108003048,0.0003,0.04364425,0.015815529972314835,0.17708174884319305,0.8287515640258789
141,8676,1147.7598757399999,986.28,75,1228800,-0.009435814480611862,1589,0.2,3.7653481505786295,0.3703360158862876,0.024086639487549015,0.0003,0.03481893,-0.00444246269762516,0.17764467000961304,0.7599635124206543
143,8689,1141.2480411499998,986.18,76,1245184,0.013229983671109623,1591,0.2,3.7605096012798707,0.31967117537313433,0.021775005802289762,0.0003,0.04093877,0.016486430540680885,0.17751331627368927,0.7534633874893188
145,8685,1127.39022076,986.18,77,1261568,-0.003327710379846394,1595,0.2,3.7862416610717773,0.3735,0.018199407026171684,0.0003,0.036742203,-0.017116019502282143,0.17703567445278168,0.7835309505462646
147,8667,1122.36537401,984.54,78,1277952,-0.0116940873907879,1602,0.2,3.809882539226895,0.3685732886904762,0.014738223289272614,0.0003,0.03621762,-0.01146341860294342,0.17688487470149994,0.7594266533851624
149,8679,1135.9322420099998,993.83,79,1294336,0.0131596556554238,1604,0.2,3.801681843068865,0.31982421875,0.019363446549202006,0.0003,0.035175726,0.003005019389092922,0.17690598964691162,0.8002692461013794
151,8669,1137.2923966399999,984.87,80,1310720,-0.009928949554229067,1609,0.2,3.79730162544856,0.37942708333333336,0.017827408550868905,0.0003,0.035568185,-0.02601913921535015,0.17702214419841766,0.7759504318237305
153,8669,1126.37854263,981.78,81,1327104,-0.002034476834694754,1613,0.2,3.794205837966131,0.3757519072769953,0.023733163777161653,0.0003,0.033635493,-0.021291283890604973,0.17705048620700836,0.7764217257499695
155,8658,1141.13546022,986.31,82,1343488,-0.010876450853480657,1619,0.2,3.7861788306820428,0.3762575676638177,0.01980378463110778,0.0003,0.037116006,-0.03286054730415344,0.1771235316991806,0.7614443898200989
156,8663,1140.4807156299998,986.31,83,1359872,0.004469902237265635,1622,0.2,3.7872138752866147,0.3441289645522388,0.012788929316256917,0.0003,0.038569428,-0.014807621017098427,0.17718394100666046,0.8031309843063354
158,8660,1139.16776454,982.07,84,1376256,-0.006549362818567226,1627,0.2,3.7615420543230496,0.37222055288461536,0.014586543535383849,0.0003,0.04204072,-0.015803653746843338,0.17785459756851196,0.7679188251495361
160,8663,1131.99429079,976.33,85,1392640,-0.002038764113330104,1630,0.2,3.7406778670428844,0.34230161516853935,0.016006857298021572,0.0003,0.03082374,0.00018263980746269226,0.1778097152709961,0.8703181147575378
162,8675,1134.17595787,971.49,86,1409024,0.014580403473378429,1631,0.2,3.7356217445865756,0.3218876008064516,0.014999938843351218,0.0003,0.02446636,0.06944965571165085,0.17801369726657867,0.8114888072013855
164,8686,1133.5136560899998,961.12,87,1425408,0.009903285428191777,1633,0.2,3.728815072848473,0.31669560185185186,0.01838317972228483,0.0003,0.027596505,0.028914211317896843,0.17813269793987274,0.8772393465042114
165,8686,1128.46651881,955.27,88,1441792,0.0014155918411524135,1636,0.2,3.7056383072061743,0.3654629321808511,0.017495221874498305,0.0003,0.03247531,0.007170818280428648,0.17838864028453827,0.8130007386207581
167,8690,1117.32657227,946.96,89,1458176,0.00025480427970010116,1639,0.2,3.706415585724704,0.3625047063253012,0.021636045751083327,0.0003,0.032688998,0.002787349745631218,0.17841728031635284,0.7986956834793091
169,8692,1122.3079855699998,952.84,90,1474560,-0.0007895376312693483,1642,0.2,3.691127872467041,0.3637129934210526,0.021584058352010816,0.0003,0.033316415,0.012302865274250507,0.17860651016235352,0.8303490281105042
171,8680,1115.4870573500002,951.96,91,1490944,-0.009971767316705415,1648,0.2,3.692223589079721,0.3906361607142857,0.019487067668565682,0.0003,0.03812889,-0.018596192821860313,0.17838573455810547,0.7516132593154907
173,8667,1120.70141726,965.76,92,1507328,-0.010693776773011966,1654,0.2,3.7010682234892975,0.36939400337837835,0.023278248725408637,0.0003,0.03418171,-0.012326405383646488,0.17827482521533966,0.7946315407752991
175,8673,1066.32408382,942.2,93,1523712,0.0013388979758294124,1657,0.2,3.71387624440703,0.358687106918239,0.035499927921677533,0.0003,0.032106657,0.010255865752696991,0.17818963527679443,0.749420166015625
177,8683,1028.2927114099998,927.53,94,1540096,0.015788759740341145,1658,0.2,3.7116025487581887,0.2862141927083333,0.04669373257396122,0.0003,0.021191105,0.05506023019552231,0.17819814383983612,0.8437039256095886
179,8684,993.23609796,907.78,95,1556480,-0.0016086108104713512,1662,0.2,3.7069435564524817,0.3417501495215311,0.04079406532909026,0.0003,0.03277877,-0.008319742977619171,0.17833341658115387,0.8070244193077087
